TMEM43	GO:0071763
DOCK4	GO:1904694
DOCK4	GO:1904754
SURF1	GO:0006119
SURF1	GO:0006754
SURF1	GO:0033617
CEBPA	GO:0006351
CEBPA	GO:0008285
CEBPA	GO:0045944
CEBPA	GO:0045945
STYX	GO:0045204
STYX	GO:0070372
MAT2B	GO:0006556
DYRK3	GO:0006468
DYRK3	GO:0030218
DYRK3	GO:0035617
DYRK3	GO:0080135
DYRK3	GO:1903432
ZNF326	GO:0032784
ZNF326	GO:0043484
PMF1	GO:0007059
CASR	GO:0070509
CHRNA3	GO:0007165
CHRNA3	GO:0007399
CHRNA3	GO:0035095
CHRNA3	GO:0060084
LARP4	GO:0007010
LARP4	GO:0022604
LARP4	GO:0045727
POU2F3	GO:0043922
POU2F3	GO:0045944
CUTC	GO:0051262
HERC2	GO:0006974
HERC2	GO:0016567
LGMN	GO:0043524
FOXF1	GO:0001568
FOXF1	GO:0001701
FOXF1	GO:0001763
FOXF1	GO:0003197
FOXF1	GO:0003214
FOXF1	GO:0007494
FOXF1	GO:0007507
FOXF1	GO:0030323
FOXF1	GO:0030324
FOXF1	GO:0031016
FOXF1	GO:0045893
FOXF1	GO:0045944
FOXF1	GO:0048557
FOXF1	GO:0048565
FOXF1	GO:0048613
FOXF1	GO:0060426
FOXF1	GO:0060446
FOXF1	GO:0060841
FOXF1	GO:0072001
FOXF1	GO:0072189
FOXF1	GO:0097070
FMNL1	GO:0008360
FMNL1	GO:0030866
PYDC2	GO:0010804
PYDC2	GO:0032088
PYDC2	GO:0042347
PYDC2	GO:0050713
PYDC2	GO:0050728
PYDC2	GO:1900226
KYAT1	GO:0070189
MORF4L1	GO:0000724
MORF4L1	GO:0016575
MORF4L1	GO:0043967
MORF4L1	GO:0043968
MIEF2	GO:0007005
MIEF2	GO:0032464
MIEF2	GO:0090141
MIEF2	GO:0090314
MIEF2	GO:0008053
SCOC	GO:0016239
SCOC	GO:0061635
RGS2	GO:0008277
NCOR2	GO:0000122
NCOR2	GO:0072365
NCOR2	GO:1903799
TRIM22	GO:0010508
TRIM22	GO:0032880
TRIM22	GO:0043123
TRIM22	GO:0051091
TRIM22	GO:0051092
TRIM22	GO:0070206
SNX19	GO:0002062
SNX19	GO:0030073
SNX19	GO:1990502
DNAAF3	GO:0044458
DNAAF3	GO:0070286
BPY2	GO:0007283
AREG	GO:0007173
AREG	GO:0007186
AREG	GO:0045740
KIF3B	GO:0090307
PRKCE	GO:0006468
PRKCE	GO:0010634
PRKCE	GO:0018105
PRKCE	GO:0032467
PRKCE	GO:0090303
PRKCE	GO:2001031
WBP11	GO:1903146
WBP11	GO:1903955
GAS1	GO:0010955
GAS1	GO:0035924
GAS1	GO:0045930
GAS1	GO:0060628
GLO1	GO:0043066
COL11A2	GO:0001501
COL11A2	GO:0007605
COL11A2	GO:0030199
COL11A2	GO:0051216
COL11A2	GO:0060021
COL11A2	GO:0060023
TTC21B	GO:0006357
TTC21B	GO:0061512
IGF1	GO:0000187
IGF1	GO:0001775
IGF1	GO:0008283
IGF1	GO:0008284
IGF1	GO:0009408
IGF1	GO:0010468
IGF1	GO:0010560
IGF1	GO:0010613
IGF1	GO:0014065
IGF1	GO:0014068
IGF1	GO:0014834
IGF1	GO:0014896
IGF1	GO:0014904
IGF1	GO:0014911
IGF1	GO:0030166
IGF1	GO:0030335
IGF1	GO:0032148
IGF1	GO:0033160
IGF1	GO:0034392
IGF1	GO:0035630
IGF1	GO:0040014
IGF1	GO:0042104
IGF1	GO:0042523
IGF1	GO:0043066
IGF1	GO:0043388
IGF1	GO:0043410
IGF1	GO:0043491
IGF1	GO:0043568
IGF1	GO:0045445
IGF1	GO:0045669
IGF1	GO:0045725
IGF1	GO:0045740
IGF1	GO:0045821
IGF1	GO:0045840
IGF1	GO:0045893
IGF1	GO:0045944
IGF1	GO:0046326
IGF1	GO:0046579
IGF1	GO:0048009
IGF1	GO:0048015
IGF1	GO:0048146
IGF1	GO:0048661
IGF1	GO:0050679
IGF1	GO:0050714
IGF1	GO:0050731
IGF1	GO:0050821
IGF1	GO:0051450
IGF1	GO:0060283
IGF1	GO:0061051
IGF1	GO:0070371
IGF1	GO:0070886
IGF1	GO:1904075
IGF1	GO:2000679
IGF1	GO:2001237
RPE65	GO:0001895
RPE65	GO:0050908
GSPT1	GO:0006479
SRP19	GO:0042493
ESCO2	GO:0006275
ESCO2	GO:0034421
FBXL15	GO:0000086
FBXL15	GO:0016567
FBXL15	GO:0030513
FBXL15	GO:0031146
GATA5	GO:0045944
GATA5	GO:0060575
UCP1	GO:0015992
PSMA6	GO:0051092
PSMA6	GO:0051603
STK11IP	GO:0008104
XRRA1	GO:0010165
GRM5	GO:0007216
GRM5	GO:0050890
ADIPOR2	GO:0033211
ZXDC	GO:0045893
PTGS2	GO:0019371
PTGS2	GO:0071456
GNB4	GO:0021762
ARMS2	GO:0001895
AP2M1	GO:1903077
ALS2CL	GO:0007032
COX7B	GO:0007417
ACOT8	GO:0006637
ACOT8	GO:0016559
ACOT8	GO:0043649
ACOT8	GO:0045225
TEAD4	GO:0035329
FBXL19	GO:0043161
BCL9L	GO:0010718
BCL9L	GO:0022604
BCL9L	GO:0030512
BCL9L	GO:0045944
SMPDL3A	GO:0009143
SMPDL3A	GO:0006685
SNRPD1	GO:0000387
GRXCR1	GO:0010923
NPR1	GO:0006182
NPR1	GO:0007168
BORCS8	GO:0007507
LTK	GO:0006468
LTK	GO:0008283
LTK	GO:0010666
LTK	GO:0010976
LTK	GO:0014065
LTK	GO:0043066
LTK	GO:0071300
MEF2A	GO:0000122
MEF2A	GO:0000165
MEF2A	GO:0006351
MEF2A	GO:0007507
MEF2A	GO:0010613
MEF2A	GO:0045944
MEF2A	GO:0070375
MEF2A	GO:0071277
COPB2	GO:0006891
UBA1	GO:0006974
GUCY1A3	GO:0006182
FOS	GO:0007179
FOS	GO:0034614
FOS	GO:0045893
FOS	GO:0045944
FOS	GO:0060395
LUC7L3	GO:0008380
CDKN2C	GO:0000079
CDKN2C	GO:0000082
CDKN2C	GO:0007050
CDKN2C	GO:0008285
CDKN2C	GO:0030308
CDKN2C	GO:0042326
MBIP	GO:0043966
DYRK1A	GO:0018108
CBY1	GO:0008104
CBY1	GO:0030178
CBY1	GO:0045892
RSRC1	GO:0000398
RSRC1	GO:0008380
RIPK4	GO:0002009
RIPK4	GO:0051092
UBL4A	GO:0071816
PAX2	GO:0001658
PAX2	GO:0035566
PAX2	GO:0043066
PAX2	GO:0043154
PAX2	GO:0045892
PAX2	GO:0045893
PAX2	GO:0045918
PAX2	GO:0045944
PAX2	GO:0050679
PAX2	GO:0072207
PAX2	GO:2000378
RNASEH2B	GO:0006401
CRTAP	GO:0050821
CRTAP	GO:1901874
PEO1	GO:0006264
PEO1	GO:0006390
PEO1	GO:0034214
PEO1	GO:0051260
TMEM216	GO:0060271
OTULIN	GO:0010803
OTULIN	GO:0032088
OTULIN	GO:0045087
OTULIN	GO:0050728
OTULIN	GO:0070431
OTULIN	GO:1990108
CCL3	GO:0000165
CCL3	GO:0001649
CCL3	GO:0001775
CCL3	GO:0002548
CCL3	GO:0006816
CCL3	GO:0006874
CCL3	GO:0006887
CCL3	GO:0006935
CCL3	GO:0006954
CCL3	GO:0007010
CCL3	GO:0007267
CCL3	GO:0007610
CCL3	GO:0008360
CCL3	GO:0009636
CCL3	GO:0010628
CCL3	GO:0010629
CCL3	GO:0010818
CCL3	GO:0014808
CCL3	GO:0019722
CCL3	GO:0023052
CCL3	GO:0030335
CCL3	GO:0030502
CCL3	GO:0030593
CCL3	GO:0031663
CCL3	GO:0043308
CCL3	GO:0043491
CCL3	GO:0043922
CCL3	GO:0045671
CCL3	GO:0048245
CCL3	GO:0048247
CCL3	GO:0050850
CCL3	GO:0051897
CCL3	GO:0051928
CCL3	GO:0051930
CCL3	GO:0070374
CCL3	GO:0070723
CCL3	GO:0071346
CCL3	GO:0071347
CCL3	GO:0071356
CCL3	GO:0071407
CCL3	GO:0071621
CCL3	GO:2000503
ACTG1	GO:0001895
ACTG1	GO:0070527
HDAC8	GO:0007062
HDAC8	GO:0031397
HDAC8	GO:0031647
HDAC8	GO:0032204
HDAC8	GO:0071922
TGFBR3	GO:0001837
TGFBR3	GO:0006955
TGFBR3	GO:0007179
TGFBR3	GO:0030509
TGFBR3	GO:0032354
TGFBR3	GO:0034695
TGFBR3	GO:0034699
TGFBR3	GO:0035556
TGFBR3	GO:0051271
TGFBR3	GO:0060317
TGFBR3	GO:0060389
CLN8	GO:0006644
CLN8	GO:0006672
CLN8	GO:0007399
CLN8	GO:0008203
GZMA	GO:0032078
GZMA	GO:0043065
GZMA	GO:0043392
GZMA	GO:0051354
GZMA	GO:0051603
GTF2H1	GO:0006366
GTF2H1	GO:0045944
CD74	GO:0001516
CD74	GO:0001961
CD74	GO:0002792
CD74	GO:0007165
CD74	GO:0008283
CD74	GO:0030890
CD74	GO:0043066
CD74	GO:0043518
CD74	GO:0048146
CD74	GO:0050731
CD74	GO:0070374
CD74	GO:1902166
ACAD11	GO:0033539
KDM5A	GO:0045893
ZNF502	GO:0044791
ZNF502	GO:0044794
STUB1	GO:0000209
STUB1	GO:0006511
STUB1	GO:0006515
STUB1	GO:0016567
STUB1	GO:0030512
STUB1	GO:0030579
STUB1	GO:0031398
STUB1	GO:0031647
STUB1	GO:0031943
STUB1	GO:0032436
STUB1	GO:0042787
STUB1	GO:0043161
STUB1	GO:0051865
STUB1	GO:0070534
STUB1	GO:0071218
STUB1	GO:0090035
CCL21	GO:0001768
CCL21	GO:0001954
CCL21	GO:0002407
CCL21	GO:0007186
CCL21	GO:0030838
CCL21	GO:0031274
CCL21	GO:0031529
CCL21	GO:0033630
CCL21	GO:0034695
CCL21	GO:0035759
CCL21	GO:0043123
CCL21	GO:0043552
CCL21	GO:0045860
CCL21	GO:0046330
CCL21	GO:0051209
CCL21	GO:0051491
CCL21	GO:0051897
CCL21	GO:0060326
CCL21	GO:0070374
CCL21	GO:0090023
CCL21	GO:0090630
CCL21	GO:1903237
CCL21	GO:2000107
CCL21	GO:2000147
CCL21	GO:2000406
CCL21	GO:2000529
DPAGT1	GO:0006487
IGF1R	GO:0006955
IGF1R	GO:0030335
IGF1R	GO:0038083
IGF1R	GO:0043066
IGF1R	GO:0045740
IGF1R	GO:0046328
IGF1R	GO:0046777
IGF1R	GO:0048009
IGF1R	GO:0048015
IGF1R	GO:0051262
IGF1R	GO:0051389
NEMF	GO:0051168
SOD1	GO:0000303
SOD1	GO:0001819
SOD1	GO:0006801
SOD1	GO:0007569
SOD1	GO:0010033
SOD1	GO:0032930
SOD1	GO:0043085
SOD1	GO:0043087
SOD1	GO:0045541
SOD1	GO:0045859
SOD1	GO:0050665
SOD1	GO:0051881
SOD1	GO:0060047
SOD1	GO:0072593
SOD1	GO:1902177
CYP46A1	GO:0006707
CYP46A1	GO:0006805
CLNK	GO:0035556
C8orf4	GO:0002264
C8orf4	GO:0034605
C8orf4	GO:0042346
C8orf4	GO:0043620
C8orf4	GO:0045746
C8orf4	GO:1902806
LOXL3	GO:0001837
LOXL3	GO:0018057
LOXL3	GO:0045892
RBM20	GO:0007507
RBM20	GO:0033120
NNT	GO:0072593
TNF	GO:0000060
TNF	GO:0000122
TNF	GO:0000165
TNF	GO:0000185
TNF	GO:0000187
TNF	GO:0001819
TNF	GO:0001934
TNF	GO:0002439
TNF	GO:0002740
TNF	GO:0006919
TNF	GO:0006954
TNF	GO:0008625
TNF	GO:0009615
TNF	GO:0010628
TNF	GO:0010629
TNF	GO:0030730
TNF	GO:0030866
TNF	GO:0031334
TNF	GO:0031663
TNF	GO:0032715
TNF	GO:0032722
TNF	GO:0032757
TNF	GO:0032800
TNF	GO:0033138
TNF	GO:0033209
TNF	GO:0034116
TNF	GO:0035509
TNF	GO:0042346
TNF	GO:0043065
TNF	GO:0043068
TNF	GO:0043122
TNF	GO:0043123
TNF	GO:0043242
TNF	GO:0043243
TNF	GO:0043280
TNF	GO:0043406
TNF	GO:0043491
TNF	GO:0043507
TNF	GO:0045071
TNF	GO:0045080
TNF	GO:0045416
TNF	GO:0045429
TNF	GO:0045672
TNF	GO:0045785
TNF	GO:0045860
TNF	GO:0045892
TNF	GO:0045893
TNF	GO:0045944
TNF	GO:0048566
TNF	GO:0048661
TNF	GO:0050715
TNF	GO:0050766
TNF	GO:0050796
TNF	GO:0050901
TNF	GO:0050995
TNF	GO:0051044
TNF	GO:0051091
TNF	GO:0051092
TNF	GO:0051222
TNF	GO:0051384
TNF	GO:0051533
TNF	GO:0060557
TNF	GO:0060559
TNF	GO:0061048
TNF	GO:0071316
TNF	GO:0071407
TNF	GO:0071803
TNF	GO:0090002
TNF	GO:0097191
TNF	GO:0097527
TNF	GO:1901224
TNF	GO:1901671
TNF	GO:1903140
TNF	GO:1903347
TNF	GO:1904996
TNF	GO:1904999
TNF	GO:2000010
TNF	GO:2000334
TNF	GO:2000343
TNF	GO:2001240
FOXL1	GO:0007507
SENP6	GO:0016926
SENP6	GO:0070646
SENP6	GO:0090169
SENP6	GO:0090234
VPS54	GO:0007041
VPS54	GO:0042147
FAM103A1	GO:0006370
FAM103A1	GO:0032259
FAM103A1	GO:0036031
DEFA6	GO:0019731
DEFA6	GO:0045087
PHLPP1	GO:0042981
PHLPP1	GO:0043408
PHLPP1	GO:0046328
PHLPP1	GO:0051898
PHLPP1	GO:1900744
PCGF6	GO:0045892
AIM2	GO:0002218
AIM2	GO:0032088
AIM2	GO:0032461
AIM2	GO:0032731
AIM2	GO:0033209
AIM2	GO:0035690
AIM2	GO:0050702
AIM2	GO:0050718
AIM2	GO:0051092
AIM2	GO:0070269
AIM2	GO:2001056
CCNA2	GO:0000086
CCNA2	GO:0007265
CCNA2	GO:0044843
TEK	GO:0001934
TEK	GO:0002040
TEK	GO:0007169
TEK	GO:0010595
TEK	GO:0014068
TEK	GO:0016525
TEK	GO:0018108
TEK	GO:0032878
TEK	GO:0034446
TEK	GO:0043552
TEK	GO:0045766
TEK	GO:0046777
TEK	GO:0048014
TEK	GO:0051259
TEK	GO:0051894
TEK	GO:0051897
TEK	GO:0070374
TEK	GO:1902533
TEK	GO:2000251
SLC9A1	GO:0006883
SLC9A1	GO:0006885
SLC9A1	GO:0010447
SLC9A1	GO:0010613
SLC9A1	GO:0010882
SLC9A1	GO:0035994
SLC9A1	GO:0045944
SLC9A1	GO:0051453
SLC9A1	GO:0051533
SLC9A1	GO:0070886
SLC9A1	GO:0071468
SLC9A1	GO:0071872
SLC9A1	GO:0086092
SLC9A1	GO:0098719
SLC9A1	GO:0098735
SLC9A1	GO:1902600
SLC9A1	GO:1903281
PLEKHF1	GO:0007032
PLEKHF1	GO:0010508
PLEKHF1	GO:0016050
PLEKHF1	GO:0072659
NOP58	GO:0048254
ENO1	GO:0009615
ENO1	GO:0030308
ENO1	GO:0045892
BPTF	GO:0000122
BPTF	GO:0006338
BPTF	GO:0006351
BPTF	GO:0006355
BPTF	GO:0007420
BPTF	GO:0045893
PQBP1	GO:0000380
PQBP1	GO:0043484
CEP63	GO:0007099
CCNE1	GO:0006468
MAPK9	GO:0006468
MAPK9	GO:0007254
MAPK9	GO:0010628
MAPK9	GO:0010744
USP33	GO:0008277
USP33	GO:0009267
USP33	GO:0010506
USP33	GO:0016579
USP33	GO:0032091
USP33	GO:0032092
USP33	GO:0050821
USP33	GO:0051298
USP33	GO:0070536
USP33	GO:0071108
TPM2	GO:0043462
CDC42	GO:0021762
CDC42	GO:0030036
CDC42	GO:0030307
CDC42	GO:0031274
CDC42	GO:0031333
CDC42	GO:0032467
CDC42	GO:0039694
CDC42	GO:0051489
CDC42	GO:0051988
CDC42	GO:1900026
TMED5	GO:0090161
ZBTB42	GO:0007517
HM13	GO:0033619
HM13	GO:1904211
HM13	GO:0006509
HM13	GO:0031293
ATP1A1	GO:0006883
ATP1A1	GO:0010107
ATP1A1	GO:0030007
ATP1A1	GO:0036376
ATP1A1	GO:0071383
ATP1A1	GO:0086009
ATP1A1	GO:1903416
RTP2	GO:0051205
PTPN23	GO:0010633
PTPN23	GO:0043162
PTPN23	GO:0060271
PTPN23	GO:1903387
PTPN23	GO:1903393
PTPN23	GO:2000643
ADAMTS18	GO:0001654
ADAMTS18	GO:0090331
STK3	GO:0006468
STK3	GO:0032092
STK3	GO:0035329
STK3	GO:0035556
STK3	GO:0050821
STK3	GO:0051091
STK3	GO:0090090
ALDH3B1	GO:0034599
ALDH3B1	GO:0046185
ALDH3B1	GO:0055114
A4GALT	GO:0007009
NCK2	GO:0030838
NCK2	GO:0033137
NCK2	GO:0042102
NCK2	GO:0045944
NCK2	GO:1903912
RGS10	GO:0007213
RGS10	GO:0043547
C10orf11	GO:0030318
RUNX1	GO:0030097
RUNX1	GO:0030854
RUNX1	GO:0032743
RUNX1	GO:0045893
RUNX1	GO:0045944
ZGPAT	GO:0000122
ZGPAT	GO:0007175
ZGPAT	GO:0045892
ZNF658	GO:0042254
ZNF658	GO:0045892
ZNF658	GO:0071294
DEFB103A	GO:0042742
MTHFS	GO:0006536
MTHFS	GO:0035999
MTHFS	GO:0046653
MTHFS	GO:0046657
ANGPTL3	GO:0006071
ANGPTL3	GO:0006631
ANGPTL3	GO:0006644
ANGPTL3	GO:0007160
ANGPTL3	GO:0007165
ANGPTL3	GO:0008203
ANGPTL3	GO:0009395
ANGPTL3	GO:0010519
ANGPTL3	GO:0019915
ANGPTL3	GO:0030335
ANGPTL3	GO:0042632
ANGPTL3	GO:0045766
ANGPTL3	GO:0050996
ANGPTL3	GO:0051005
ANGPTL3	GO:0055088
ANGPTL3	GO:0055090
ANGPTL3	GO:0055091
ANGPTL3	GO:0070328
MIOX	GO:0019310
SLC37A2	GO:0015760
SLC37A2	GO:0035435
FGA	GO:0006461
FGA	GO:0007160
FGA	GO:0031639
FGA	GO:0034116
FGA	GO:0042730
FGA	GO:0043152
FGA	GO:0043623
FGA	GO:0045907
FGA	GO:0045921
FGA	GO:0050714
FGA	GO:0051258
FGA	GO:0051592
FGA	GO:0070374
FGA	GO:0070527
FGA	GO:0072377
FGA	GO:0072378
FGA	GO:0090277
FGA	GO:1902042
FGA	GO:2000352
CACNB4	GO:1901385
CHIT1	GO:0006032
AKR1B1	GO:0044597
AKR1B1	GO:0044598
MAPK8IP2	GO:0046328
PPP1R35	GO:0010923
ADSSL1	GO:0006167
SLC6A5	GO:0036233
SLC6A5	GO:0060012
HDAC9	GO:0000122
HDAC9	GO:0016575
HDAC9	GO:0032869
HDAC9	GO:0034983
HDAC9	GO:0045892
HDAC9	GO:0070932
HDAC9	GO:0070933
HDAC9	GO:0090050
KRT1	GO:0001867
KRT1	GO:0001895
USH1C	GO:0000086
USH1C	GO:0007605
USH1C	GO:0043623
USH1C	GO:0045494
USH1C	GO:0050953
USH1C	GO:0050957
USH1C	GO:1904106
USH1C	GO:1904970
SCIMP	GO:0070374
CKB	GO:0021762
ZMYM4	GO:0007010
ZMYM4	GO:0022604
SEL1L	GO:0030970
SEL1L	GO:0036503
EXO1	GO:0006298
EXO1	GO:0006310
PECR	GO:0033306
PECR	GO:0055114
PEF1	GO:0051592
SETD6	GO:0018026
SETD6	GO:0032088
SETD6	GO:0034968
SETD6	GO:0050727
BCL11B	GO:0045944
APBB1	GO:0000122
APBB1	GO:0006974
APBB1	GO:0043065
APBB1	GO:0045893
ACTR3	GO:0034314
ACTR3	GO:0060271
AK7	GO:0006165
AK7	GO:0009142
TP53RK	GO:0006468
TRIM38	GO:0043123
TRIM38	GO:0046598
TRIM38	GO:0051091
TRIM38	GO:0051092
CEP85	GO:0006469
CEP85	GO:0046602
SOX30	GO:0031960
UROC1	GO:0006548
RPA1	GO:0000723
RPA1	GO:0000724
RPA1	GO:0006260
RPA1	GO:0006281
RPA1	GO:0006284
RPA1	GO:0006289
RPA1	GO:0006298
RPA1	GO:0034502
SUPT4H1	GO:0000122
SUPT4H1	GO:0006368
SUPT4H1	GO:0032785
SUPT4H1	GO:0032786
SUPT4H1	GO:0045944
LTF	GO:0001817
LTF	GO:0001895
LTF	GO:0002227
LTF	GO:0019731
LTF	GO:0019732
LTF	GO:0031665
LTF	GO:0032680
LTF	GO:0032780
LTF	GO:0033690
LTF	GO:0034145
LTF	GO:0043123
LTF	GO:0044793
LTF	GO:0045071
LTF	GO:0045669
LTF	GO:0048525
LTF	GO:0051092
LTF	GO:0060349
LTF	GO:0071902
LTF	GO:1900229
LTF	GO:1902732
ZDHHC3	GO:0018345
TIGIT	GO:0032695
TIGIT	GO:0032733
TIGIT	GO:0050868
TULP3	GO:0008277
TULP3	GO:0045879
CNOT1	GO:0000122
CNOT1	GO:0010606
CNOT1	GO:0017148
CNOT1	GO:0033147
CNOT1	GO:0035195
CNOT1	GO:0048387
CNOT1	GO:0060213
CNOT1	GO:0061014
CNOT1	GO:1900153
CNOT1	GO:2000036
CLTCL1	GO:0006898
CLTCL1	GO:0007067
CLTCL1	GO:0042147
CLTCL1	GO:0046326
TXNDC8	GO:0007283
CORIN	GO:0003050
CORIN	GO:0007565
CORIN	GO:0016486
SDCBP	GO:0002091
SDCBP	GO:0007346
SDCBP	GO:0008284
SDCBP	GO:0010718
SDCBP	GO:0010862
SDCBP	GO:0030307
SDCBP	GO:0030335
SDCBP	GO:0030511
SDCBP	GO:0032435
SDCBP	GO:0042327
SDCBP	GO:1903543
SDCBP	GO:1903553
TRIM14	GO:0032897
TRIM14	GO:0045087
TRIM14	GO:0051091
TRIM14	GO:0051092
TM9SF4	GO:0001666
TM9SF4	GO:0006909
TM9SF4	GO:0007155
TM9SF4	GO:0051453
TM9SF4	GO:0070072
TM9SF4	GO:0070863
TM9SF4	GO:2000010
MKL1	GO:0010735
MKL1	GO:0045944
MKL1	GO:0051145
POLK	GO:0006297
CRY1	GO:0000122
CRY1	GO:0045892
SMARCE1	GO:0006337
SMARCE1	GO:0006338
SMARCE1	GO:0043044
SMARCE1	GO:0045892
USP16	GO:0006974
USP16	GO:0007067
USP16	GO:0016578
USP16	GO:0045893
USP16	GO:0045901
USP16	GO:0051289
USP16	GO:0070537
TLK2	GO:0001672
TLK2	GO:0006468
TLK2	GO:0006974
TLK2	GO:0007059
TLK2	GO:0018105
TLK2	GO:0032435
TLK2	GO:0035556
TLK2	GO:0071480
RHOBTB3	GO:0042147
FZD3	GO:0060070
RAD51	GO:0000724
RAD51	GO:0000730
RAD51	GO:0006268
RAD51	GO:0006974
RAD51	GO:0010569
RAD51	GO:0031297
RAD51	GO:0036297
RAD51	GO:0051106
RAD51	GO:0051260
RAD51	GO:0071479
RAD51	GO:0072757
WLS	GO:0006886
WLS	GO:0030177
WLS	GO:0061355
WLS	GO:0061357
WLS	GO:0090263
GNA15	GO:0007204
POLR2B	GO:0006366
PEMT	GO:1903955
KRT14	GO:0007568
KRT14	GO:0042633
KRT14	GO:0045110
ORMDL3	GO:0006672
ORMDL3	GO:1900060
SAMM50	GO:0033108
SAMM50	GO:0042407
SAMM50	GO:0045040
MUL1	GO:0000266
MUL1	GO:0006919
MUL1	GO:0007257
MUL1	GO:0010637
MUL1	GO:0010821
MUL1	GO:0016567
MUL1	GO:0030308
MUL1	GO:0031648
MUL1	GO:0033235
MUL1	GO:0043123
MUL1	GO:0045824
MUL1	GO:0050689
MUL1	GO:0050821
MUL1	GO:0051646
MUL1	GO:0051898
MUL1	GO:0060339
MUL1	GO:0071360
MUL1	GO:0071650
MUL1	GO:0090141
MUL1	GO:1901028
BMX	GO:0007165
BMX	GO:0046777
HTR1B	GO:0007198
HTR1B	GO:0030818
HTR1B	GO:0035690
HTR1B	GO:0071312
HTR1B	GO:1904707
CBFB	GO:0000209
NSUN3	GO:0002127
NSUN3	GO:0070129
PPM1B	GO:0006470
PPM1B	GO:0032688
PPM1B	GO:0035970
PPM1B	GO:0042347
PPM1B	GO:0043124
PPM1B	GO:0050687
RIC1	GO:0042147
RIC1	GO:0043547
RIC1	GO:1903363
FEM1B	GO:0051438
FEM1B	GO:1902041
FEM1B	GO:2000001
PDS5B	GO:0007064
PDS5B	GO:0008285
PDS5B	GO:0042127
KLF12	GO:0000122
GNAS	GO:0007189
GNAS	GO:0048589
GNAS	GO:0050890
GNAS	GO:0060348
GNAS	GO:0060789
GNAS	GO:0070527
TG	GO:0030878
LCAT	GO:0006644
LCAT	GO:0006656
LCAT	GO:0008203
LCAT	GO:0030301
LCAT	GO:0034372
LCAT	GO:0034375
LCAT	GO:0034435
LCAT	GO:0042632
LCAT	GO:0043691
LCAT	GO:0046470
CALCR	GO:0007189
CALCR	GO:0015031
CALCR	GO:0030819
CALCR	GO:0031623
CALCR	GO:0045762
CALCR	GO:0051384
CALCR	GO:0072659
CALCR	GO:0007190
DIXDC1	GO:0090263
SULT1A3	GO:0006805
SULT1A3	GO:0009812
SULT1A3	GO:0051923
GAB2	GO:0008284
GAB2	GO:0030316
EIF3G	GO:0006413
EIF3G	GO:0075525
ID4	GO:0045892
HSPE1	GO:0001649
ADH6	GO:0006069
ADH6	GO:0045471
MGRN1	GO:0006513
MGRN1	GO:0008333
MGRN1	GO:0043951
MGRN1	GO:0045744
UBE2D1	GO:0000209
UBE2D1	GO:0006511
UBE2D1	GO:0031398
UBE2D1	GO:0070936
KIF22	GO:0007062
KIF22	GO:0007080
KIF22	GO:0051310
ZEB1	GO:0000122
ZEB1	GO:0045602
ZEB1	GO:0045892
DDX54	GO:0006396
DDX54	GO:0016070
UBE2Q2	GO:0070936
MCIDAS	GO:0007346
MCIDAS	GO:0044458
SRI	GO:0010459
SRI	GO:0051924
SRI	GO:0060315
SRI	GO:0086004
SRI	GO:1901077
SRI	GO:1901841
SRI	GO:1901844
GLTSCR2	GO:0000027
C9	GO:0001906
C9	GO:0051260
CCL5	GO:0000165
CCL5	GO:0006816
CCL5	GO:0006874
CCL5	GO:0006887
CCL5	GO:0006954
CCL5	GO:0007159
CCL5	GO:0007186
CCL5	GO:0007267
CCL5	GO:0009636
CCL5	GO:0010759
CCL5	GO:0010820
CCL5	GO:0014068
CCL5	GO:0014911
CCL5	GO:0030335
CCL5	GO:0031328
CCL5	GO:0031584
CCL5	GO:0031663
CCL5	GO:0033634
CCL5	GO:0034112
CCL5	GO:0042102
CCL5	GO:0042119
CCL5	GO:0042327
CCL5	GO:0042531
CCL5	GO:0043491
CCL5	GO:0043623
CCL5	GO:0043922
CCL5	GO:0044344
CCL5	GO:0045071
CCL5	GO:0045744
CCL5	GO:0045785
CCL5	GO:0048245
CCL5	GO:0048661
CCL5	GO:0050796
CCL5	GO:0050863
CCL5	GO:0051262
CCL5	GO:0051928
CCL5	GO:0070098
CCL5	GO:0070233
CCL5	GO:0070234
CCL5	GO:0071346
CCL5	GO:0071347
CCL5	GO:0071356
CCL5	GO:0071407
CCL5	GO:0090026
CCL5	GO:1901214
CCL5	GO:2000406
CCL5	GO:2000503
CHD3	GO:0007051
CHD3	GO:0051297
ZNF281	GO:0000122
ZNF281	GO:0010629
ZNF281	GO:0045892
ZNF281	GO:0045893
PPM1G	GO:0035970
TNFRSF11A	GO:0002250
TNFRSF11A	GO:0030316
TNFRSF11A	GO:0034097
TNFRSF11A	GO:0043507
TNFRSF11A	GO:0051091
TNFRSF11A	GO:0051092
TNFRSF11A	GO:0071847
TNFRSF11A	GO:0071848
EPB41L4B	GO:0010628
EPB41L4B	GO:0031032
EPB41L4B	GO:0042060
EPB41L4B	GO:0045785
EPB41L4B	GO:0051549
EPB41L4B	GO:0010837
ING3	GO:0043065
ING3	GO:0043967
ING3	GO:0043968
NPVF	GO:0032277
GPS2	GO:0000122
GPS2	GO:0046329
PDE6A	GO:0046037
PDE6A	GO:0051480
PTTG1IP	GO:0006606
PTTG1IP	GO:0031398
PTTG1IP	GO:0043518
PTTG1IP	GO:1902254
